Parameters:
Lambda_f;0.0049
Beta_f;0.78
Initial N;10000
Delta t;0.001
T (time steps);150
Number of experiments;100
Nu;1

Time;FailureMean;FailureMean+Sqrt(Var);
;16,57;20,68;
;16,31;20,32;
11,50;16,54;20,56;
;16,58;20,76;
;16,64;20,64;
;16,88;20,96;
;16,98;21,22;
;16,76;21,06;
;16,70;20,96;
;16,93;21,28;
;16,87;21,12;
;16,61;20,69;
;16,86;21,23;
;16,94;21,25;
;16,94;21,33;
;17,11;21,84;
;17,02;21,92;
;16,86;21,86;
;16,78;21,40;
;16,72;21,05;
12,00;16,76;20,88;
;16,94;20,98;
;16,75;20,65;
;16,87;20,93;
;16,63;20,74;
;16,55;20,85;
;16,54;21,08;
;16,69;21,11;
;16,27;20,48;
;16,01;20,01;
;15,96;19,87;
;16,16;20,22;
;16,25;20,41;
;16,32;20,46;
;16,51;20,47;
;16,43;20,38;
;16,63;20,57;
;16,63;20,48;
12,50;16,62;20,48;
;16,66;20,40;
;16,98;20,98;
;16,93;21,00;
;17,05;21,17;
;17,20;21,35;
;17,14;21,09;
;17,05;21,10;
;16,97;21,19;
;16,79;21,06;
;16,75;20,96;
;16,96;21,21;
;16,91;21,00;
;16,60;20,83;
;16,76;20,63;
;16,94;20,81;
;16,93;20,73;
;16,78;20,78;
13,00;16,57;20,52;
;16,55;20,62;
;16,50;20,18;
;16,68;20,37;
;16,37;20,16;
;16,39;20,20;
;16,60;20,41;
;16,46;20,38;
;16,62;20,98;
;16,80;20,90;
;16,65;20,62;
;16,82;20,85;
;16,68;20,84;
;16,49;20,53;
;16,49;20,34;
;16,51;20,58;
;16,50;20,58;
;16,58;20,44;
13,50;16,20;20,06;
;16,19;20,06;
;16,18;20,09;
;15,99;19,69;
;16,13;19,80;
;16,12;19,83;
;16,05;19,82;
;16,09;20,10;
;16,29;20,06;
;16,34;20,13;
;16,56;20,40;
;16,42;20,21;
;16,51;20,46;
;16,60;20,59;
;16,31;20,33;
;16,38;20,26;
;16,22;19,77;
;16,15;19,64;
14,00;16,22;19,87;
;16,08;19,79;
;15,95;20,07;
;15,65;19,60;
;15,78;19,88;
;15,95;19,94;
;15,83;19,87;
;15,61;19,90;
;15,57;19,91;
;15,74;20,08;
;15,63;19,79;
;15,53;19,71;
;15,77;20,08;
;15,92;20,09;
;16,07;20,20;
;16,07;20,17;
;16,09;20,23;
;16,06;20,25;
14,50;15,76;19,81;
;15,65;19,29;
;15,63;19,09;
;15,89;19,52;
;16,06;19,73;
;16,24;20,18;
;16,44;20,45;
;16,46;20,33;
;16,31;20,05;
;16,64;20,67;
;16,83;20,86;
;16,58;20,79;
;16,33;20,44;
;16,51;20,77;
;16,48;20,70;
;16,55;21,09;
;16,62;21,12;
;16,46;20,78;
15,00;16,40;20,79;
;16,09;20,38;
;15,81;20,09;
;15,95;20,55;
;15,71;20,34;
;15,28;19,58;
;15,17;19,38;
;14,88;19,08;
;15,09;19,11;
;15,36;19,72;
;15,74;20,04;
;15,79;20,25;
;15,69;19,79;
;15,68;19,56;
;15,51;19,06;
;15,42;18,94;
;15,47;19,16;
;15,47;19,31;
15,50;15,31;19,05;
;15,23;18,98;
;15,08;18,59;
;15,31;18,95;
;15,60;19,37;
;15,52;19,29;
;15,57;19,29;
;15,56;19,11;
;15,53;19,07;
;15,70;19,51;
;15,70;19,50;
;15,73;19,75;
;15,73;19,84;
;15,80;19,79;
;15,84;19,81;
;16,05;20,19;
;15,94;20,22;
;15,67;19,75;
16,00;15,67;19,68;
;15,49;19,44;
;15,22;18,82;
;15,46;19,13;
;15,45;19,15;
;15,74;19,42;
;15,84;19,69;
;15,68;19,34;
;15,57;19,17;
;15,22;19,15;
;15,27;19,17;
;15,19;19,11;
;15,24;19,04;
;15,25;19,13;
;15,33;19,41;
;15,37;19,46;
;15,27;19,14;
;15,23;18,89;
16,50;15,11;18,93;
;15,12;19,02;
;15,01;18,93;
;15,14;18,93;
;15,21;19,10;
;15,16;19,01;
;14,90;18,95;
;14,56;18,58;
;14,68;18,70;
;14,72;18,85;
;14,57;18,58;
;14,64;18,58;
;14,85;18,89;
;14,95;19,18;
;14,86;19,02;
;15,13;19,34;
;15,15;19,41;
;15,50;19,47;
17,00;15,68;19,51;
;15,60;19,33;
;15,51;19,10;
;15,39;18,98;
;15,21;18,76;
;15,22;19,01;
;15,10;19,05;
;15,16;18,84;
;14,97;18,71;
;15,00;18,65;
;15,09;18,76;
;14,89;18,58;
;14,65;18,54;
;14,53;18,35;
;14,60;18,15;
;14,88;18,46;
;14,56;18,18;
;14,57;18,27;
17,50;14,68;18,47;
;14,88;18,78;
;15,06;18,95;
;14,98;18,98;
;14,86;18,82;
;14,71;18,86;
;14,72;19,08;
;14,72;18,91;
;14,52;18,68;
;14,53;18,51;
;14,75;18,85;
;14,68;18,66;
;14,83;19,02;
;15,02;19,05;
;15,13;18,94;
;14,98;18,94;
;15,12;19,11;
;14,98;18,82;
18,00;15,20;19,09;
;15,40;19,14;
;15,37;19,20;
;15,42;19,50;
;15,37;19,39;
;14,95;19,07;
;14,76;18,86;
;14,89;19,07;
;15,16;19,26;
;15,00;18,95;
;14,90;18,95;
;15,00;19,08;
;14,92;19,21;
;14,63;18,83;
;14,41;18,48;
;14,69;18,81;
;14,94;18,76;
;15,17;19,07;
;14,95;18,84;
;14,94;19,02;
;14,61;18,48;
;14,82;18,93;
;14,54;18,46;
;14,58;18,61;
;14,65;18,60;
;14,56;18,50;
;14,99;19,10;
;15,09;19,14;
;15,06;19,21;
;15,08;19,29;
;14,97;19,33;
;15,20;19,24;
;15,02;19,05;
;15,07;19,11;
;15,43;19,53;
;15,35;19,12;
19,00;15,55;19,25;
;15,49;19,08;
;15,46;19,04;
;15,53;19,02;
;15,36;19,16;
;15,39;19,29;
;15,48;19,06;
;15,52;19,09;
;15,69;19,31;
;15,58;19,25;
;15,56;19,53;
;15,69;19,81;
;15,61;19,48;
;15,71;19,48;
;15,81;19,81;
;15,79;19,63;
;15,68;19,26;
;15,43;19,05;
19,50;15,46;19,00;
;15,48;19,13;
;15,54;19,30;
;15,36;19,11;
;15,63;19,40;
;15,48;19,48;
;15,55;19,39;
;15,57;19,27;
;15,59;19,21;
;15,64;19,57;
;15,45;19,05;
;15,17;18,87;
;15,04;18,84;
;15,00;18,72;
;15,03;18,89;
;14,98;18,91;
;15,01;19,01;
;14,96;19,08;
20,00;14,90;19,04;
;14,72;18,65;
;14,93;18,86;
;15,06;18,95;
;15,03;19,20;
;14,77;18,73;
;14,59;18,54;
;14,72;18,81;
;15,07;19,13;
;15,37;19,51;
;15,22;19,38;
;15,46;19,78;
;15,26;19,46;
;15,40;19,47;
;15,64;19,67;
;15,66;19,76;
;15,39;19,20;
;15,01;18,88;
20,50;15,31;19,23;
;15,20;19,22;
;15,32;19,10;
;15,15;19,04;
;15,19;19,18;
;15,16;19,13;
;15,16;19,03;
;15,32;19,24;
;14,97;18,70;
;14,90;18,62;
;15,16;19,27;
;15,26;19,27;
;15,25;19,44;
;15,09;19,03;
;14,99;18,87;
;15,10;18,78;
;15,28;18,84;
;15,10;18,57;
;15,26;18,78;
;15,26;19,08;
;15,12;18,76;
;15,26;19,02;
;15,12;18,82;
;15,24;19,20;
;15,38;19,08;
;15,28;18,92;
;15,04;18,73;
;15,23;18,96;
;15,10;18,93;
;15,13;19,22;
;14,65;18,94;
;14,91;18,95;
;14,89;18,99;
;14,68;18,49;
;14,66;18,73;
;14,72;18,48;
21,50;14,82;18,31;
;15,10;18,55;
;15,08;18,75;
;14,98;18,98;
;14,95;18,65;
;15,02;18,42;
;14,90;18,33;
;14,68;17,90;
;14,62;17,77;
;14,77;17,81;
;14,64;18,03;
;14,72;18,08;
;14,86;18,15;
;15,12;18,51;
;15,18;18,58;
;15,21;18,65;
;15,19;18,62;
;14,99;18,58;
22,00;14,94;18,49;
;15,13;18,83;
;15,13;18,64;
;15,07;18,62;
;15,36;19,20;
;15,23;19,18;
;14,91;18,73;
;14,86;18,55;
;14,77;18,51;
;14,80;18,53;
;14,86;18,57;
;14,78;18,53;
;14,82;18,70;
;14,95;18,88;
;15,00;18,71;
;14,89;18,63;
;15,09;18,84;
;15,10;18,90;
22,50;15,19;18,84;
;14,93;18,42;
;14,72;18,39;
;14,70;18,40;
;14,33;17,83;
;14,43;18,26;
;14,66;18,34;
;14,73;18,27;
;15,06;18,63;
;14,95;18,33;
;15,04;18,71;
;14,70;18,37;
;14,83;18,41;
;14,58;18,19;
;14,56;18,09;
;14,25;17,77;
;14,46;18,30;
;14,29;17,93;
23,00;14,25;17,73;
;14,35;17,86;
;14,53;17,97;
;14,43;17,75;
;14,44;17,73;
;14,45;17,71;
;14,42;17,58;
;14,20;17,49;
;14,07;17,66;
;14,43;17,88;
;14,23;17,76;
;14,18;17,82;
;14,34;17,78;
;14,43;18,02;
;14,51;17,89;
;14,14;17,57;
;14,23;17,77;
;14,29;17,77;
;14,09;17,88;
;14,09;17,90;
;14,17;18,20;
;14,18;18,25;
;14,29;18,11;
;14,20;17,73;
;14,44;17,92;
;14,45;17,99;
;14,39;17,83;
;14,34;17,94;
;14,34;17,97;
;14,25;17,78;
;13,91;17,42;
;13,79;17,42;
;13,88;17,74;
;13,67;17,57;
;13,77;17,46;
;13,92;17,72;
24,00;13,60;17,45;
;13,62;17,23;
;13,58;17,11;
;13,59;17,14;
;13,70;17,04;
;13,65;17,00;
;13,55;16,93;
;13,56;17,10;
;13,58;17,05;
;13,93;17,40;
;14,09;17,50;
;14,20;17,56;
;14,45;17,84;
;14,69;18,28;
;14,63;18,41;
;14,69;18,48;
;14,54;18,27;
;14,40;18,19;
24,50;14,16;17,81;
;14,26;17,82;
;14,53;17,91;
;14,45;17,42;
;14,36;17,78;
;14,28;17,77;
;14,33;17,87;
;14,32;17,99;
;14,07;17,86;
;14,00;17,57;
;14,07;17,82;
;14,12;17,83;
;14,04;17,68;
;14,06;17,61;
;14,16;17,63;
;14,42;18,09;
;14,47;18,14;
;14,55;17,94;
25,00;14,54;17,91;
;14,41;17,76;
;14,36;17,55;
;14,74;17,89;
;14,67;17,60;
;14,52;17,92;
;14,24;17,57;
;13,97;17,48;
;13,85;17,31;
;13,92;17,61;
;13,83;17,28;
;13,91;17,51;
;13,89;17,30;
;13,48;16,75;
;13,61;17,23;
;13,96;17,49;
;13,97;17,35;
;14,12;17,57;
25,50;13,95;17,36;
;13,90;17,17;
;13,91;17,68;
;13,96;17,67;
;13,91;17,70;
;13,98;18,00;
;14,02;17,73;
;14,29;17,92;
;13,95;17,60;
;14,05;17,97;
;14,13;18,09;
;14,12;17,99;
;14,19;17,94;
;14,11;17,90;
;14,00;17,65;
;13,93;17,54;
;13,98;17,74;
;14,15;18,09;
26,00;14,32;18,26;
;14,11;18,05;
;13,91;17,95;
;14,16;18,14;
;14,28;18,20;
;14,28;18,05;
;14,48;18,20;
;14,79;18,50;
;14,62;18,49;
;14,37;18,11;
;14,22;17,57;
;14,11;17,35;
;14,14;17,40;
;14,12;17,50;
;14,34;17,89;
;14,22;17,60;
;14,06;17,22;
;14,07;17,48;
26,50;13,90;17,22;
;13,81;17,05;
;14,00;16,92;
;13,87;16,98;
;13,65;16,76;
;13,60;16,78;
;13,69;17,22;
;14,00;17,62;
;14,17;17,67;
;14,07;17,50;
;14,04;17,36;
;13,98;17,32;
;14,23;17,88;
;14,07;17,78;
;13,99;17,74;
;14,22;17,82;
;14,12;17,65;
;14,09;17,52;
27,00;13,93;17,62;
;13,97;17,54;
;13,90;17,37;
;13,84;17,37;
;13,79;17,43;
;13,69;17,28;
;13,60;17,02;
;13,65;16,93;
;13,61;16,83;
;13,99;17,39;
;14,00;17,35;
;14,02;17,26;
;14,07;17,59;
;14,00;17,98;
;14,07;17,98;
;13,90;17,71;
;13,71;17,62;
;13,72;17,46;
27,50;13,76;17,66;
;13,77;17,87;
;13,68;17,53;
;13,72;17,55;
;14,01;17,89;
;14,01;18,06;
;13,87;17,72;
;13,94;17,74;
;14,09;17,60;
;14,44;17,92;
;14,21;17,81;
;14,31;17,87;
;14,06;17,39;
;13,71;17,02;
;13,52;16,86;
;13,60;17,27;
;13,58;17,55;
;13,51;17,70;
28,00;13,56;17,69;
;13,91;18,00;
;13,92;18,06;
;13,80;17,87;
;13,78;17,36;
;13,86;17,57;
;13,96;17,49;
;13,92;17,49;
;14,01;17,60;
;13,99;17,61;
;13,93;17,69;
;14,01;17,83;
;14,12;18,07;
;14,01;17,82;
;13,91;17,81;
;13,72;17,61;
;13,86;17,72;
;13,85;17,62;
28,50;13,79;17,71;
;13,74;17,38;
;13,87;17,89;
;13,94;17,89;
;13,84;17,52;
;14,05;17,76;
;13,99;17,55;
;14,02;17,53;
;13,85;17,41;
;13,81;17,64;
;13,81;17,62;
;13,74;17,56;
;13,77;17,39;
;14,07;17,68;
;14,07;17,41;
;13,97;17,44;
;13,76;17,21;
;13,83;17,56;
29,00;13,68;17,27;
;13,70;17,40;
;13,72;17,50;
;13,81;17,64;
;13,72;17,70;
;13,65;17,67;
;13,89;18,03;
;14,17;17,98;
;14,09;18,02;
;14,31;18,26;
;14,11;17,91;
;14,00;17,92;
;13,86;17,67;
;13,95;17,90;
;14,00;18,09;
;14,08;18,15;
;14,11;18,02;
;14,13;18,16;
29,50;14,11;17,82;
;14,04;17,72;
;13,97;17,78;
;13,79;17,55;
;13,81;17,55;
;13,82;17,33;
;13,69;17,33;
;13,69;17,14;
;13,57;17,21;
;13,52;16,84;
;13,47;17,07;
;13,27;16,87;
;13,22;16,92;
;13,15;16,64;
;13,33;17,00;
;13,48;17,64;
;13,61;17,56;
;13,67;17,42;
30,00;13,77;17,47;
;13,52;17,27;
;13,73;17,25;
;13,58;17,15;
;13,70;17,17;
;13,77;17,41;
;13,81;17,42;
;13,99;17,63;
;13,78;17,65;
;13,81;17,65;
;13,81;17,89;
;13,78;17,72;
;13,74;17,76;
;13,86;17,96;
;13,60;17,55;
;13,73;17,64;
;13,70;17,38;
;13,62;17,44;
30,50;13,32;17,30;
;13,14;17,05;
;13,12;17,41;
;13,14;17,27;
;13,25;17,43;
;13,40;17,46;
;13,07;16,89;
;13,15;17,23;
;12,97;17,04;
;13,20;17,32;
;13,19;17,36;
;13,30;17,30;
;13,41;17,28;
;13,37;17,19;
;13,54;17,25;
;13,82;17,75;
;13,94;17,68;
;13,58;17,41;
31,00;13,56;17,24;
;13,37;17,23;
;13,21;17,02;
;13,28;16,98;
;13,05;16,54;
;13,03;16,58;
;12,82;16,34;
;12,72;16,28;
;12,84;16,41;
;12,83;16,38;
;13,05;16,43;
;13,00;16,36;
;12,84;16,34;
;12,93;16,39;
;12,97;16,66;
;12,85;16,68;
;12,78;16,23;
;12,91;16,36;
31,50;12,76;16,04;
;12,78;16,04;
;12,94;16,21;
;12,92;16,56;
;12,94;16,49;
;13,14;16,90;
;13,22;16,94;
;13,28;16,90;
;13,31;16,59;
;13,54;17,02;
;13,58;17,12;
;13,66;17,15;
;13,57;17,08;
;13,71;17,20;
;13,63;17,10;
;13,46;17,19;
;13,46;17,26;
;13,36;17,01;
32,00;13,15;16,69;
;13,34;16,98;
;13,33;17,06;
;13,47;17,22;
;13,54;17,12;
;13,52;16,91;
;13,21;16,81;
;12,97;16,42;
;13,17;16,69;
;13,32;17,00;
;13,35;17,08;
;13,42;17,21;
;13,67;17,77;
;13,60;17,59;
;13,54;17,22;
;13,34;16,97;
;13,33;17,05;
;13,30;16,97;
32,50;13,43;17,30;
;13,42;17,14;
;13,18;16,84;
;13,21;16,86;
;13,26;16,82;
;13,03;16,83;
;13,23;17,13;
;13,36;17,14;
;13,39;17,30;
;13,43;17,19;
;13,60;17,42;
;13,47;16,96;
;13,48;17,02;
;13,44;17,02;
;13,51;17,28;
;13,45;17,26;
;13,50;17,09;
;13,50;16,98;
33,00;13,45;16,70;
;13,35;16,66;
;13,25;16,64;
;13,12;16,33;
;12,94;16,30;
;13,00;16,02;
;12,83;16,05;
;12,91;16,00;
;12,82;16,13;
;12,87;16,35;
;12,84;16,17;
;12,88;16,14;
;12,94;16,31;
;12,91;16,18;
;13,06;16,56;
;13,24;16,72;
;13,24;17,01;
;13,45;17,35;
33,50;13,34;17,39;
;13,32;17,07;
;13,35;17,20;
;13,41;17,22;
;13,44;17,44;
;13,45;17,46;
;13,52;17,38;
;13,37;17,39;
;13,22;17,29;
;13,35;17,42;
;13,08;17,25;
;13,07;16,73;
;12,82;16,25;
;12,71;16,21;
;12,88;16,03;
;12,92;16,06;
;13,24;16,56;
;13,42;16,80;
34,00;13,56;17,14;
;13,51;16,93;
;13,47;17,12;
;13,51;17,20;
;13,50;17,15;
;13,55;17,15;
;13,50;17,07;
;13,40;16,93;
;13,16;16,81;
;13,19;16,76;
;13,34;17,09;
;13,38;17,10;
;13,30;16,96;
;13,40;17,27;
;13,30;17,18;
;13,40;17,06;
;13,15;16,75;
;13,02;16,78;
34,50;13,07;16,42;
;12,93;16,39;
;13,12;16,61;
;13,25;16,75;
;13,53;17,17;
;13,39;16,81;
;13,25;16,72;
;13,41;16,92;
;13,61;17,15;
;13,39;16,85;
;13,62;17,28;
;13,61;17,18;
;13,65;17,09;
;13,60;17,12;
;13,74;17,42;
;13,60;17,20;
;13,69;17,32;
;13,60;16,84;
35,00;13,68;16,85;
;13,60;16,57;
;13,70;16,87;
;13,43;16,49;
;13,17;16,38;
;13,21;16,49;
;13,16;16,48;
;13,23;16,53;
;13,18;16,75;
;12,96;16,57;
;12,95;16,49;
;13,29;17,00;
;13,16;17,13;
;13,13;17,11;
;13,07;17,03;
;13,09;16,62;
;13,11;16,73;
;13,08;16,65;
35,50;13,35;16,82;
;13,40;16,73;
;13,36;16,52;
;13,33;16,67;
;13,56;16,90;
;13,24;16,63;
;13,24;16,62;
;13,35;16,92;
;13,48;17,20;
;13,61;17,23;
;13,51;17,05;
;13,37;16,97;
;13,26;16,74;
;13,16;16,81;
;13,27;16,89;
;13,45;17,52;
;13,22;17,09;
;13,19;17,36;
36,00;12,77;16,84;
;12,91;17,06;
;12,81;16,52;
;12,96;16,65;
;13,03;16,65;
;13,04;16,70;
;13,09;16,71;
;13,24;17,11;
;13,10;16,92;
;13,28;17,16;
;13,09;16,87;
;13,12;16,72;
;13,07;16,88;
;13,08;16,67;
;13,17;16,57;
;13,52;16,74;
;13,47;16,82;
;13,52;16,79;
36,50;13,39;16,67;
;13,53;16,88;
;13,54;16,85;
;13,15;16,68;
;13,26;16,63;
;13,16;16,69;
;13,19;16,50;
;13,25;17,10;
;13,23;17,20;
;13,20;17,18;
;13,15;16,91;
;13,05;16,71;
;13,02;16,39;
;12,87;16,27;
;13,15;16,62;
;12,92;16,23;
;13,08;16,29;
;12,76;16,18;
;12,93;16,36;
;12,95;16,17;
;12,80;16,02;
;12,82;16,05;
;12,80;16,02;
;12,64;15,73;
;12,59;15,78;
;12,54;15,92;
;12,46;15,80;
;12,64;16,36;
;12,59;16,41;
;12,61;16,20;
;12,66;16,14;
;12,70;16,06;
;12,86;16,26;
;13,04;16,56;
;13,07;16,74;
;13,15;16,91;
37,50;12,95;16,94;
;12,89;17,04;
;12,82;16,91;
;12,78;16,85;
;12,99;17,12;
;12,95;16,76;
;12,89;16,53;
;12,95;16,51;
;13,25;17,02;
;13,10;16,87;
